,id,timestamp,sense_hum,sense_temp,open_hum,open_temp,pressure,water_temp
1877,1745,2024-02-28 04:38:31,35.2,20.7,51.0,5.42,1020.0,28.0
1878,1746,2024-02-28 04:43:38,35.3,20.7,51.0,5.38,1020.0,28.0
1879,1747,2024-02-28 04:48:56,35.4,20.7,51.0,5.13,1021.0,28.0
1880,1748,2024-02-28 05:05:12,35.2,20.7,50.0,5.12,1020.0,28.0
1881,1749,2024-02-28 05:10:19,35.2,20.7,50.0,5.18,1020.0,28.0
1882,1750,2024-02-28 05:15:29,35.1,20.8,50.0,5.18,1020.0,28.0
1883,1751,2024-02-28 05:20:36,35.2,20.8,50.0,5.18,1020.0,28.0
1884,1752,2024-02-28 05:37:08,34.9,20.8,51.0,5.56,1020.0,28.0
1885,1753,2024-02-28 05:42:14,34.9,20.9,52.0,5.12,1020.0,28.0
1886,1754,2024-02-28 05:47:21,35.1,20.9,54.0,4.62,1021.0,28.0
1887,1755,2024-02-28 05:52:28,35.0,20.8,54.0,4.54,1021.0,28.0
1888,1756,2024-02-28 05:57:43,35.0,20.9,56.0,4.18,1021.0,28.0
1889,1757,2024-02-28 06:02:59,35.0,20.9,56.0,4.18,1021.0,28.0
1890,1758,2024-02-28 06:08:06,35.1,20.9,58.0,3.72,1021.0,28.0
1891,1759,2024-02-28 06:13:24,35.0,20.9,58.0,3.72,1021.0,28.0
1892,1760,2024-02-28 06:24:06,34.9,20.9,56.0,4.34,1020.0,28.0
1893,1761,2024-02-28 06:29:30,35.0,20.9,56.0,4.42,1020.0,28.0
1894,1762,2024-02-28 06:34:37,35.0,20.9,56.0,4.42,1020.0,28.0
1895,1762,2024-02-28 06:34:37,35.0,20.9,56.0,4.42,1020.0,27.0
1896,1763,2024-02-28 06:39:55,35.1,21.0,55.0,4.76,1020.0,28.0
1897,1764,2024-02-28 06:45:02,35.0,20.9,57.0,4.46,1021.0,28.0
1898,1765,2024-02-28 06:50:08,35.0,21.0,57.0,4.46,1021.0,28.0
1899,1766,2024-02-28 06:55:16,35.0,21.0,58.0,4.44,1021.0,28.0
1900,1767,2024-02-28 07:11:35,35.0,21.0,59.0,4.31,1021.0,27.0
1901,1767,2024-02-28 07:11:35,35.0,21.0,59.0,4.31,1021.0,28.0
1902,1768,2024-02-28 07:16:42,35.0,21.0,59.0,4.39,1021.0,28.0
1903,1769,2024-02-28 07:21:48,35.1,21.0,60.0,4.28,1021.0,28.0
1904,1770,2024-02-28 07:26:55,34.9,21.0,60.0,4.37,1021.0,28.0
1905,1771,2024-02-28 07:32:10,34.9,21.1,60.0,4.3,1021.0,28.0
1906,1772,2024-02-28 07:37:16,34.9,21.1,60.0,4.3,1021.0,28.0
1907,1773,2024-02-28 07:42:23,35.1,21.1,60.0,4.58,1021.0,28.0
1908,1774,2024-02-28 07:47:29,35.2,21.1,61.0,4.64,1020.0,28.0
1909,1775,2024-02-28 07:52:38,35.2,21.1,62.0,4.7,1020.0,28.0
1910,1776,2024-02-28 07:57:44,35.3,21.1,62.0,4.73,1020.0,28.0
1911,1777,2024-02-28 08:02:57,35.1,21.1,62.0,4.68,1020.0,28.0
1912,1778,2024-02-28 08:08:15,35.2,21.1,62.0,4.9,1020.0,28.0
1913,1779,2024-02-28 08:13:29,35.2,21.2,61.0,4.96,1020.0,28.0
1914,1780,2024-02-28 08:18:39,35.2,21.2,61.0,5.05,1021.0,28.0
1915,1781,2024-02-28 08:23:51,35.1,21.2,61.0,5.05,1021.0,28.0
1916,1782,2024-02-28 08:28:57,35.0,21.2,62.0,4.73,1021.0,28.0
1917,1783,2024-02-28 08:34:04,35.2,21.2,62.0,4.78,1021.0,28.0
1918,1784,2024-02-28 08:39:16,35.1,21.3,62.0,4.83,1021.0,28.0
1919,1785,2024-02-28 08:44:36,35.1,21.3,62.0,4.85,1021.0,28.0
1920,1786,2024-02-28 08:49:48,35.0,21.3,61.0,5.42,1021.0,28.0
1921,1787,2024-02-28 08:54:54,35.0,21.3,61.0,5.42,1021.0,28.0
1922,1788,2024-02-28 09:00:01,35.0,21.4,61.0,5.54,1021.0,28.0
1923,1789,2024-02-28 09:10:42,35.0,21.4,60.0,5.85,1021.0,28.0
1924,1790,2024-02-28 09:15:54,35.1,21.4,60.0,5.94,1022.0,28.0
1925,1791,2024-02-28 09:21:06,35.0,21.4,60.0,5.94,1022.0,28.0
1926,1792,2024-02-28 09:26:13,35.1,21.5,59.0,6.25,1022.0,28.0
1927,1793,2024-02-28 09:31:20,35.1,21.5,60.0,6.23,1022.0,28.0
1928,1794,2024-02-28 09:36:26,35.1,21.5,59.0,6.62,1022.0,28.0
1929,1795,2024-02-28 09:41:33,35.1,21.5,59.0,6.6,1022.0,28.0
1930,1796,2024-02-28 09:46:39,35.2,21.6,59.0,7.05,1022.0,28.0
1931,1797,2024-02-28 09:51:46,35.0,21.6,58.0,7.24,1022.0,28.0
1932,1798,2024-02-28 09:56:53,35.1,21.6,58.0,7.24,1022.0,28.0
1933,1799,2024-02-28 10:02:00,35.1,21.6,57.0,7.52,1022.0,28.0
1934,1800,2024-02-28 10:07:06,35.1,21.7,56.0,7.82,1022.0,28.0
1935,1801,2024-02-28 10:12:14,35.1,21.7,55.0,7.9,1022.0,28.0
1936,1802,2024-02-28 10:17:21,35.2,21.7,56.0,7.86,1022.0,28.0
1937,1803,2024-02-28 10:22:27,35.1,21.7,56.0,7.86,1022.0,28.0
1938,1804,2024-02-28 10:27:33,35.1,21.8,54.0,8.22,1022.0,28.0
1939,1805,2024-02-28 10:32:40,35.1,21.8,54.0,8.27,1022.0,28.0
1940,1806,2024-02-28 10:37:46,34.9,21.8,55.0,8.34,1022.0,28.0
1941,1807,2024-02-28 10:42:52,35.1,21.8,54.0,8.57,1022.0,28.0
1942,1808,2024-02-28 10:47:59,35.1,21.8,54.0,8.47,1022.0,28.0
1943,1809,2024-02-28 10:53:05,35.0,21.8,49.0,9.23,1022.0,28.0
1944,1810,2024-02-28 10:58:12,34.9,21.9,49.0,9.3,1022.0,28.0
1945,1811,2024-02-28 11:03:18,34.9,21.9,48.0,9.64,1022.0,29.0
1946,1812,2024-02-28 11:08:25,34.8,21.9,49.0,9.36,1022.0,30.0
1947,1813,2024-02-28 11:13:32,34.6,21.9,48.0,9.83,1022.0,30.0
1948,1814,2024-02-28 11:18:39,34.6,21.9,48.0,9.87,1022.0,30.0
1949,1815,2024-02-28 11:23:45,34.5,21.9,49.0,10.03,1022.0,29.0
1950,1816,2024-02-28 11:28:52,34.4,22.0,49.0,9.98,1022.0,28.0
1951,1817,2024-02-28 11:33:59,34.4,22.0,49.0,10.1,1022.0,29.0
1952,1818,2024-02-28 11:39:05,34.3,22.0,49.0,10.32,1022.0,29.0
1953,1819,2024-02-28 11:44:12,34.3,22.0,49.0,10.32,1022.0,30.0
1954,1820,2024-02-28 11:49:18,34.2,22.0,49.0,10.54,1022.0,30.0
1955,1821,2024-02-28 11:54:25,34.1,22.0,49.0,10.6,1022.0,30.0
1956,1822,2024-02-28 11:59:32,34.0,22.0,49.0,10.6,1022.0,30.0
1957,1823,2024-02-28 12:09:45,34.0,22.0,49.0,10.6,1022.0,30.0
1958,1824,2024-02-28 12:14:51,34.0,22.1,49.0,10.6,1022.0,30.0
1959,1825,2024-02-28 12:19:58,34.1,22.0,49.0,10.6,1022.0,30.0
1960,1826,2024-02-28 12:25:04,34.0,22.1,46.0,11.45,1022.0,30.0
1961,1827,2024-02-28 12:30:11,34.0,22.1,46.0,11.51,1022.0,30.0
1962,1828,2024-02-28 12:35:17,34.0,22.1,45.0,11.59,1022.0,30.0
1963,1829,2024-02-28 12:40:24,34.0,22.1,45.0,11.65,1022.0,30.0
1964,1830,2024-02-28 12:45:30,34.0,22.1,45.0,11.65,1022.0,30.0
1965,1831,2024-02-28 12:50:36,34.0,22.2,45.0,11.76,1022.0,30.0
1966,1832,2024-02-28 12:55:43,33.9,22.2,45.0,11.82,1022.0,30.0
1967,1833,2024-02-28 13:00:50,33.8,22.2,45.0,11.82,1022.0,30.0
1968,1834,2024-02-28 13:05:56,33.8,22.2,45.0,12.11,1022.0,30.0
1969,1835,2024-02-28 13:11:02,33.8,22.2,45.0,12.2,1022.0,30.0
1970,1836,2024-02-28 13:16:09,33.8,22.2,45.0,12.38,1022.0,30.0
1971,1837,2024-02-28 13:21:15,33.9,22.2,44.0,12.44,1022.0,30.0
1972,1838,2024-02-28 13:26:22,33.9,22.2,44.0,12.56,1022.0,30.0
1973,1839,2024-02-28 13:31:28,33.8,22.2,44.0,12.71,1022.0,30.0
1974,1840,2024-02-28 13:36:34,33.9,22.2,44.0,12.69,1022.0,30.0
1975,1841,2024-02-28 13:41:41,34.0,22.3,44.0,12.69,1022.0,30.0
1976,1842,2024-02-28 13:46:47,34.1,22.3,44.0,12.76,1022.0,30.0
1977,1843,2024-02-28 13:51:53,34.1,22.3,44.0,12.75,1022.0,30.0
1978,1844,2024-02-28 13:57:00,34.2,22.3,44.0,12.88,1022.0,30.0
1979,1845,2024-02-28 14:02:06,34.3,22.3,44.0,12.97,1021.0,31.0
1980,1846,2024-02-28 14:07:13,34.3,22.3,44.0,12.9,1021.0,30.0
1981,1846,2024-02-28 14:07:13,34.3,22.3,44.0,12.9,1021.0,31.0
1982,1847,2024-02-28 14:12:19,34.2,22.3,44.0,12.9,1021.0,31.0
1983,1848,2024-02-28 14:17:26,34.3,22.3,44.0,12.89,1021.0,32.0
1984,1849,2024-02-28 14:22:32,34.4,22.3,44.0,12.97,1021.0,31.0
1985,1850,2024-02-28 14:27:38,34.5,22.4,43.0,13.24,1021.0,31.0
1986,1851,2024-02-28 14:32:45,34.4,22.4,43.0,13.2,1021.0,32.0
1987,1852,2024-02-28 14:37:51,34.4,22.4,43.0,13.2,1021.0,32.0
1988,1852,2024-02-28 14:37:51,34.4,22.4,43.0,13.2,1021.0,31.0
1989,1853,2024-02-28 14:42:58,34.5,22.4,43.0,13.22,1021.0,31.0
1990,1854,2024-02-28 14:48:04,35.0,22.4,43.0,13.29,1021.0,32.0
1991,1854,2024-02-28 14:48:04,35.0,22.4,43.0,13.29,1021.0,31.0
1992,1855,2024-02-28 14:53:11,35.1,22.5,42.0,13.35,1021.0,32.0
1993,1856,2024-02-28 14:58:18,35.1,22.5,42.0,13.52,1021.0,31.0
1994,1857,2024-02-28 15:03:24,35.1,22.5,42.0,13.59,1021.0,32.0
1995,1858,2024-02-28 15:08:31,35.2,22.6,42.0,13.59,1021.0,32.0
1996,1859,2024-02-28 15:13:37,35.2,22.6,42.0,13.57,1021.0,31.0
1997,1860,2024-02-28 15:18:43,35.2,22.5,43.0,13.61,1021.0,31.0
1998,1861,2024-02-28 15:23:50,35.2,22.6,43.0,13.61,1021.0,31.0
1999,1862,2024-02-28 15:28:56,35.1,22.6,44.0,13.55,1021.0,32.0
2000,1862,2024-02-28 15:28:56,35.1,22.6,44.0,13.55,1021.0,31.0
2001,1863,2024-02-28 15:34:02,35.0,22.6,44.0,13.49,1021.0,32.0
2002,1863,2024-02-28 15:34:02,35.0,22.6,44.0,13.49,1021.0,31.0
2003,1864,2024-02-28 15:39:09,35.1,22.6,44.0,13.49,1021.0,31.0
2004,1865,2024-02-28 15:44:15,35.1,22.7,43.0,13.66,1021.0,31.0
2005,1866,2024-02-28 15:49:22,35.1,22.7,43.0,13.66,1021.0,31.0
2006,1867,2024-02-28 15:54:29,35.1,22.6,43.0,13.6,1021.0,30.0
2007,1868,2024-02-28 15:59:36,35.0,22.7,43.0,13.6,1021.0,30.0
2008,1869,2024-02-28 16:04:42,35.0,22.7,42.0,13.46,1021.0,30.0
2009,1870,2024-02-28 16:09:48,35.1,22.7,42.0,13.46,1021.0,29.0
2010,1871,2024-02-28 16:14:55,35.0,22.7,43.0,13.49,1021.0,29.0
2011,1872,2024-02-28 16:20:02,35.0,22.7,43.0,13.49,1021.0,29.0
2012,1873,2024-02-28 16:25:08,35.0,22.7,42.0,13.36,1021.0,28.0
2013,1874,2024-02-28 16:30:15,35.0,22.7,42.0,13.43,1021.0,28.0
2014,1875,2024-02-28 16:35:21,35.1,22.7,42.0,13.21,1021.0,28.0
2015,1876,2024-02-28 16:40:28,34.9,22.7,42.0,13.21,1021.0,28.0
2016,1876,2024-02-28 16:40:28,34.9,22.7,42.0,13.21,1021.0,27.0
2017,1877,2024-02-28 16:45:35,35.0,22.7,43.0,13.17,1021.0,28.0
2018,1877,2024-02-28 16:45:35,35.0,22.7,43.0,13.17,1021.0,27.0
2019,1878,2024-02-28 16:50:42,35.0,22.8,44.0,13.22,1021.0,27.0
2020,1878,2024-02-28 16:50:42,35.0,22.8,44.0,13.22,1021.0,28.0
2021,1879,2024-02-28 16:55:48,35.1,22.7,44.0,13.22,1021.0,27.0
2022,1880,2024-02-28 17:00:54,35.2,22.7,44.0,13.11,1021.0,27.0
2023,1881,2024-02-28 17:06:01,35.1,22.7,45.0,13.09,1021.0,26.0
2024,1882,2024-02-28 17:11:07,35.2,22.7,45.0,13.14,1021.0,26.0
2025,1883,2024-02-28 17:16:14,35.2,22.7,45.0,13.09,1021.0,26.0
2026,1884,2024-02-28 17:21:21,35.2,22.7,45.0,13.09,1021.0,26.0
2027,1885,2024-02-28 17:26:27,35.4,22.7,44.0,13.09,1021.0,26.0
2028,1886,2024-02-28 17:31:33,35.3,22.7,45.0,13.15,1021.0,26.0
2029,1887,2024-02-28 17:36:40,35.3,22.7,44.0,12.98,1021.0,25.0
2030,1887,2024-02-28 17:36:40,35.3,22.7,44.0,12.98,1021.0,26.0
2031,1888,2024-02-28 17:41:46,35.2,22.7,44.0,12.98,1021.0,25.0
2032,1889,2024-02-28 17:46:53,35.2,22.7,44.0,12.98,1021.0,25.0
2033,1890,2024-02-28 17:52:00,35.2,22.7,46.0,12.79,1021.0,25.0
2034,1891,2024-02-28 17:57:06,35.4,22.7,46.0,12.79,1021.0,25.0
2035,1892,2024-02-28 18:02:13,35.3,22.7,46.0,12.85,1021.0,25.0
2036,1893,2024-02-28 18:07:19,35.4,22.7,47.0,12.55,1021.0,25.0
2037,1894,2024-02-28 18:12:26,35.4,22.7,47.0,12.55,1021.0,25.0
2038,1895,2024-02-28 18:17:32,35.4,22.7,47.0,12.49,1021.0,25.0
2039,1896,2024-02-28 18:22:39,35.5,22.7,47.0,12.42,1021.0,25.0
2040,1896,2024-02-28 18:22:39,35.5,22.7,47.0,12.42,1021.0,24.0
2041,1897,2024-02-28 18:27:46,35.5,22.7,47.0,12.42,1021.0,25.0
2042,1897,2024-02-28 18:27:46,35.5,22.7,47.0,12.42,1021.0,24.0
2043,1898,2024-02-28 18:32:52,35.6,22.6,47.0,12.43,1021.0,25.0
2044,1898,2024-02-28 18:32:52,35.6,22.6,47.0,12.43,1021.0,24.0
2045,1899,2024-02-28 18:37:58,35.6,22.6,46.0,12.49,1021.0,24.0
2046,1900,2024-02-28 18:43:05,35.5,22.6,46.0,12.49,1021.0,24.0
2047,1901,2024-02-28 18:48:11,35.6,22.6,47.0,12.48,1021.0,24.0
2048,1901,2024-02-28 18:48:11,35.6,22.6,47.0,12.48,1021.0,23.0
2049,1902,2024-02-28 18:53:18,35.7,22.6,47.0,12.24,1021.0,23.0
2050,1903,2024-02-28 18:58:24,35.7,22.5,47.0,12.15,1021.0,23.0
2051,1904,2024-02-28 19:03:31,35.7,22.5,49.0,11.64,1021.0,23.0
2052,1904,2024-02-28 19:03:31,35.7,22.5,49.0,11.64,1021.0,24.0
2053,1905,2024-02-28 19:08:38,35.7,22.5,49.0,11.56,1021.0,23.0
2054,1906,2024-02-28 19:13:44,35.7,22.5,49.0,11.62,1021.0,23.0
2055,1907,2024-02-28 19:18:50,35.7,22.5,49.0,11.62,1021.0,23.0
2056,1908,2024-02-28 19:23:57,35.7,22.4,50.0,11.21,1021.0,23.0
2057,1909,2024-02-28 19:29:03,35.8,22.5,50.0,11.14,1021.0,23.0
2058,1910,2024-02-28 19:34:09,35.8,22.4,50.0,11.14,1021.0,23.0
2059,1911,2024-02-28 19:39:16,35.8,22.5,50.0,11.14,1021.0,23.0
2060,1912,2024-02-28 19:44:22,35.9,22.4,49.0,11.27,1021.0,23.0
2061,1913,2024-02-28 19:49:29,35.8,22.4,51.0,10.83,1021.0,23.0
2062,1914,2024-02-28 19:54:35,35.9,22.4,51.0,10.83,1021.0,23.0
2063,1915,2024-02-28 19:59:42,35.8,22.4,52.0,10.72,1021.0,23.0
2064,1916,2024-02-28 20:04:48,35.9,22.4,54.0,10.25,1021.0,23.0
2065,1917,2024-02-28 20:09:55,35.7,22.4,54.0,10.22,1021.0,23.0
2066,1918,2024-02-28 20:15:01,35.8,22.4,54.0,10.22,1021.0,23.0
2067,1919,2024-02-28 20:20:08,35.9,22.3,54.0,10.27,1021.0,23.0
2068,1920,2024-02-28 20:25:14,36.0,22.3,56.0,9.65,1021.0,23.0
2069,1921,2024-02-28 20:30:21,36.0,22.3,56.0,9.65,1021.0,22.0
2070,1922,2024-02-28 20:35:27,36.0,22.3,56.0,9.84,1021.0,22.0
2071,1923,2024-02-28 20:40:34,35.9,22.3,56.0,9.84,1021.0,22.0
2072,1924,2024-02-28 20:45:40,36.0,22.3,56.0,9.91,1021.0,22.0
2073,1925,2024-02-28 20:50:47,35.9,22.3,57.0,9.34,1021.0,22.0
2074,1926,2024-02-28 20:55:54,35.9,22.2,57.0,9.26,1021.0,22.0
2075,1927,2024-02-28 21:01:00,35.9,22.2,57.0,9.34,1021.0,22.0
2076,1928,2024-02-28 21:06:06,35.9,22.2,60.0,8.82,1022.0,22.0
2077,1929,2024-02-28 21:11:13,36.0,22.2,60.0,8.79,1022.0,22.0
2078,1930,2024-02-28 21:16:19,36.0,22.2,60.0,8.89,1022.0,22.0
2079,1931,2024-02-28 21:21:26,35.9,22.1,60.0,8.79,1022.0,22.0
2080,1932,2024-02-28 21:26:32,36.0,22.2,59.0,8.92,1022.0,22.0
2081,1933,2024-02-28 21:31:38,36.0,22.1,59.0,8.86,1022.0,22.0
2082,1934,2024-02-28 21:36:45,36.0,22.1,60.0,8.85,1022.0,22.0
2083,1935,2024-02-28 21:41:51,36.0,22.1,61.0,8.52,1022.0,22.0
2084,1936,2024-02-28 21:46:58,36.0,22.1,62.0,8.29,1022.0,22.0
2085,1937,2024-02-28 21:52:04,36.0,22.1,62.0,8.29,1022.0,22.0
2086,1938,2024-02-28 21:57:11,36.0,22.1,63.0,8.31,1022.0,22.0
2087,1939,2024-02-28 22:02:18,35.9,22.1,63.0,8.22,1022.0,22.0
2088,1940,2024-02-28 22:07:24,36.0,22.0,63.0,8.22,1022.0,22.0
2089,1941,2024-02-28 22:12:30,36.0,22.0,63.0,8.17,1022.0,22.0
2090,1942,2024-02-28 22:17:37,35.9,22.0,63.0,8.17,1022.0,22.0
2091,1943,2024-02-28 22:22:43,36.1,22.0,63.0,7.99,1022.0,22.0
2092,1944,2024-02-28 22:27:50,36.1,22.0,63.0,7.99,1022.0,22.0
2093,1945,2024-02-28 22:32:57,36.0,22.0,63.0,8.06,1022.0,22.0
2094,1946,2024-02-28 22:38:04,36.1,21.9,63.0,8.07,1022.0,22.0
2095,1947,2024-02-28 22:43:11,36.0,21.9,64.0,8.14,1022.0,22.0
2096,1948,2024-02-28 22:48:17,36.0,21.9,64.0,7.84,1022.0,21.0
2097,1948,2024-02-28 22:48:17,36.0,21.9,64.0,7.84,1022.0,22.0
2098,1949,2024-02-28 22:53:23,36.0,21.9,64.0,7.84,1022.0,21.0
2099,1949,2024-02-28 22:53:23,36.0,21.9,64.0,7.84,1022.0,22.0
2100,1950,2024-02-28 22:58:30,36.0,21.9,64.0,7.7,1022.0,22.0
2101,1951,2024-02-28 23:03:36,35.9,21.9,66.0,7.21,1022.0,22.0
2102,1952,2024-02-28 23:08:42,36.0,21.8,66.0,7.21,1022.0,22.0
2103,1953,2024-02-28 23:13:49,36.0,21.9,66.0,7.29,1022.0,22.0
2104,1954,2024-02-28 23:18:55,35.9,21.8,67.0,7.24,1022.0,21.0
2105,1955,2024-02-28 23:24:02,36.0,21.8,63.0,7.75,1022.0,22.0
2106,1955,2024-02-28 23:24:02,36.0,21.8,63.0,7.75,1022.0,21.0
2107,1956,2024-02-28 23:29:08,36.0,21.8,63.0,7.75,1022.0,21.0
2108,1957,2024-02-28 23:34:14,36.0,21.8,64.0,7.56,1022.0,22.0
2109,1957,2024-02-28 23:34:14,36.0,21.8,64.0,7.56,1022.0,21.0
2110,1958,2024-02-28 23:39:21,36.0,21.8,63.0,7.72,1022.0,21.0
2111,1959,2024-02-28 23:44:27,35.9,21.7,63.0,7.72,1022.0,21.0
2112,1960,2024-02-28 23:49:34,36.0,21.7,65.0,7.3,1022.0,21.0
2113,1961,2024-02-28 23:54:40,35.9,21.7,66.0,7.17,1022.0,21.0
2114,1962,2024-02-28 23:59:47,36.0,21.7,66.0,7.15,1022.0,21.0
2115,1963,2024-02-29 00:04:53,36.0,21.7,66.0,7.15,1022.0,21.0
2116,1964,2024-02-29 00:09:59,36.1,21.7,70.0,5.98,1022.0,21.0
2117,1965,2024-02-29 00:15:07,35.9,21.6,70.0,5.98,1022.0,21.0
2118,1966,2024-02-29 00:20:13,36.0,21.6,71.0,5.92,1022.0,21.0
2119,1967,2024-02-29 00:25:19,35.9,21.6,71.0,5.92,1022.0,21.0
2120,1968,2024-02-29 00:30:25,36.0,21.6,71.0,5.92,1022.0,21.0
2121,1969,2024-02-29 00:35:32,36.0,21.6,72.0,5.41,1022.0,21.0
2122,1969,2024-02-29 00:35:32,36.0,21.6,72.0,5.41,1022.0,22.0
2123,1970,2024-02-29 00:40:38,36.0,21.5,72.0,5.48,1022.0,21.0
2124,1971,2024-02-29 00:45:45,36.0,21.5,72.0,5.74,1021.0,21.0
2125,1972,2024-02-29 00:50:51,36.0,21.5,72.0,5.74,1021.0,21.0
2126,1973,2024-02-29 00:55:58,36.0,21.5,73.0,5.32,1022.0,21.0
2127,1974,2024-02-29 01:01:04,36.0,21.5,73.0,5.39,1022.0,21.0
2128,1975,2024-02-29 01:06:10,35.9,21.5,74.0,5.13,1021.0,21.0
2129,1976,2024-02-29 01:11:17,36.1,21.5,74.0,5.17,1021.0,21.0
2130,1977,2024-02-29 01:16:23,36.1,21.4,74.0,5.24,1021.0,22.0
2131,1977,2024-02-29 01:16:23,36.1,21.4,74.0,5.24,1021.0,21.0
2132,1978,2024-02-29 01:21:30,36.0,21.4,75.0,4.99,1021.0,21.0
2133,1979,2024-02-29 01:26:37,36.0,21.4,75.0,4.99,1021.0,21.0
2134,1980,2024-02-29 01:31:43,36.0,21.4,75.0,5.08,1021.0,21.0
2135,1981,2024-02-29 01:36:49,36.1,21.3,75.0,5.03,1021.0,21.0
2136,1982,2024-02-29 01:41:56,36.0,21.3,75.0,5.03,1021.0,21.0
2137,1983,2024-02-29 01:47:02,36.0,21.3,73.0,5.44,1021.0,21.0
2138,1984,2024-02-29 01:52:09,36.0,21.3,73.0,5.44,1021.0,21.0
2139,1985,2024-02-29 01:57:15,36.1,21.3,73.0,5.44,1021.0,21.0
2140,1986,2024-02-29 02:02:21,36.0,21.3,73.0,5.44,1021.0,21.0
2141,1987,2024-02-29 02:07:28,36.1,21.3,74.0,4.92,1021.0,21.0
2142,1988,2024-02-29 02:12:34,36.0,21.2,74.0,4.92,1021.0,21.0
2143,1989,2024-02-29 02:17:41,36.1,21.2,77.0,4.03,1021.0,21.0
2144,1990,2024-02-29 02:22:48,36.1,21.2,78.0,3.8,1021.0,21.0
2145,1991,2024-02-29 02:27:54,36.0,21.2,78.0,3.8,1021.0,21.0
2146,1992,2024-02-29 02:33:01,36.1,21.2,78.0,3.78,1021.0,21.0
2147,1993,2024-02-29 02:38:08,36.1,21.1,78.0,3.73,1021.0,21.0
2148,1994,2024-02-29 02:43:15,36.0,21.1,77.0,4.2,1021.0,21.0
2149,1995,2024-02-29 02:48:21,36.1,21.1,78.0,3.89,1021.0,21.0
2150,1996,2024-02-29 02:53:28,36.1,21.1,79.0,3.59,1021.0,21.0
2151,1997,2024-02-29 02:58:35,36.1,21.1,79.0,3.66,1021.0,21.0
2152,1998,2024-02-29 03:03:41,36.1,21.1,78.0,4.02,1020.0,21.0
2153,1999,2024-02-29 03:08:48,36.1,21.0,78.0,4.02,1020.0,21.0
2154,2000,2024-02-29 03:13:55,36.1,21.0,78.0,4.07,1020.0,21.0
2155,2001,2024-02-29 03:19:01,36.1,21.0,77.0,4.46,1020.0,21.0
2156,2002,2024-02-29 03:24:08,36.1,21.0,77.0,4.46,1020.0,21.0
2157,2003,2024-02-29 03:29:15,36.1,21.0,78.0,4.13,1020.0,21.0
2158,2004,2024-02-29 03:34:22,36.1,21.0,78.0,4.13,1020.0,21.0
2159,2005,2024-02-29 03:39:29,36.1,21.0,77.0,4.29,1020.0,21.0
2160,2006,2024-02-29 03:44:35,36.0,20.9,75.0,4.77,1020.0,21.0
2161,2007,2024-02-29 03:49:42,36.1,21.0,75.0,4.77,1020.0,21.0
2162,2008,2024-02-29 03:54:49,36.1,20.9,74.0,4.81,1020.0,21.0
2163,2009,2024-02-29 03:59:55,36.1,20.9,74.0,4.81,1020.0,21.0
2164,2010,2024-02-29 04:05:02,36.1,20.9,74.0,4.81,1020.0,21.0
2165,2011,2024-02-29 04:10:09,36.1,20.9,72.0,5.18,1020.0,21.0
2166,2012,2024-02-29 04:15:16,36.1,20.9,72.0,5.18,1020.0,21.0
2167,2013,2024-02-29 04:20:22,36.1,20.8,75.0,4.81,1020.0,21.0
2168,2014,2024-02-29 04:25:29,36.1,20.8,72.0,5.12,1020.0,21.0
2169,2015,2024-02-29 04:30:36,36.1,20.8,76.0,4.76,1020.0,21.0
2170,2016,2024-02-29 04:35:42,36.1,20.8,76.0,4.76,1020.0,21.0
2171,2017,2024-02-29 04:40:49,36.1,20.8,77.0,4.42,1020.0,21.0
2172,2018,2024-02-29 04:45:56,36.1,20.8,77.0,4.34,1020.0,21.0
2173,2019,2024-02-29 04:51:03,36.1,20.7,78.0,3.81,1020.0,26.0
2174,2020,2024-02-29 04:56:10,36.2,20.7,78.0,3.72,1020.0,28.0
2175,2021,2024-02-29 05:01:16,36.1,20.7,78.0,3.7,1020.0,29.0
2176,2022,2024-02-29 05:06:23,36.1,20.7,78.0,3.64,1020.0,30.0
2177,2023,2024-02-29 05:11:30,36.2,20.7,78.0,3.72,1020.0,30.0
2178,2024,2024-02-29 05:16:36,36.2,20.7,78.0,3.72,1020.0,30.0
2179,2025,2024-02-29 05:21:43,36.1,20.7,78.0,3.72,1020.0,30.0
2180,2026,2024-02-29 05:26:50,36.2,20.6,81.0,2.93,1019.0,30.0
2181,2027,2024-02-29 05:31:57,36.2,20.6,80.0,3.48,1020.0,30.0
2182,2028,2024-02-29 05:37:04,36.2,20.6,80.0,3.4,1019.0,30.0
2183,2029,2024-02-29 05:42:10,36.2,20.6,80.0,3.39,1019.0,30.0
2184,2030,2024-02-29 05:47:17,36.2,20.6,80.0,3.39,1019.0,30.0
2185,2031,2024-02-29 05:52:24,36.2,20.6,80.0,3.39,1019.0,30.0
2186,2032,2024-02-29 05:57:31,36.2,20.6,79.0,3.31,1020.0,30.0
2187,2033,2024-02-29 06:02:37,36.2,20.6,79.0,3.31,1020.0,30.0
2188,2034,2024-02-29 06:07:44,36.3,20.6,81.0,2.87,1019.0,30.0
2189,2035,2024-02-29 06:12:51,36.1,20.6,81.0,2.87,1019.0,30.0
2190,2036,2024-02-29 06:17:57,36.2,20.6,82.0,2.87,1019.0,30.0
2191,2037,2024-02-29 06:23:04,36.3,20.6,82.0,2.87,1019.0,30.0
2192,2038,2024-02-29 06:28:11,36.2,20.6,83.0,2.97,1019.0,30.0
2193,2039,2024-02-29 06:33:18,36.2,20.6,83.0,3.04,1019.0,30.0
